,pm25,pm10,temp,rh,co,Date
64,81.52324908,243.1608383,31.6726744,43.51948424,1.09486127,03-12-2020 10:00
65,52.14042425,160.599568,33.49047564,38.20506245,1.03491339,03-12-2020 11:00
66,48.9388909,146.5429548,35.31050078,36.40684332,1.092482145,03-12-2020 12:00
67,39.45602155,127.6277666,37.39436782,32.3652708,1.090850187,03-12-2020 13:00
68,33.66507852,121.9334782,38.17731808,29.33690905,1.136785576,03-12-2020 14:00
69,28.36474306,94.7695734,37.37526269,29.3927995,1.20684341,03-12-2020 15:00
70,34.6496106,116.3002242,36.02158002,33.111843,1.070021689,03-12-2020 16:00
71,53.85687151,191.3332452,32.92933888,44.39900487,1.032452929,03-12-2020 17:00
72,55.00773447,170.7953726,30.44798118,48.97792286,1.555090967,03-12-2020 18:00
73,57.97621345,175.3647295,28.71788999,55.45476088,1.502020058,03-12-2020 19:00
74,113.0121596,290.3756354,27.7457363,57.69731155,2.416419082,03-12-2020 20:00
75,142.3769233,235.4645874,27.49853147,58.41584514,2.712382402,03-12-2020 21:00
76,98.86023439,160.9442562,26.10396513,62.5832368,1.573668025,03-12-2020 22:00
77,64.32189819,102.4157517,24.96808025,66.28884111,1.102262587,03-12-2020 23:00
78,62.89774469,99.09083369,24.11649347,67.95398093,0.834668857,04-12-2020 00:00
79,80.26731,128.7798657,23.87307518,68.95561558,1.077627133,04-12-2020 01:00
80,101.2265313,162.1719102,23.559941,68.96135294,1.096537331,04-12-2020 02:00
81,128.9528107,205.843669,24.11671824,68.43842425,1.044247664,04-12-2020 03:00
82,93.83200781,149.6963389,23.79502551,69.59068663,0.797995149,04-12-2020 04:00
83,78.22133366,122.6276642,22.64301227,73.4813528,0.756450926,04-12-2020 05:00
84,94.4434598,148.7414561,22.16823006,76.0843922,0.931578525,04-12-2020 06:00
85,105.6073224,169.1786667,21.49260826,78.89195107,1.024471802,04-12-2020 07:00
86,83.12548441,130.2415388,23.35465287,75.50673462,0.800381336,04-12-2020 08:00
87,90.96875487,147.4564457,27.52277499,57.69500653,0.951987385,04-12-2020 09:00
88,106.6105045,172.5270839,30.2462605,42.51327661,1.147157393,04-12-2020 10:00
89,62.65014194,103.2821751,32.71790445,35.94155812,1.080555713,04-12-2020 11:00
90,50.44574693,80.38679834,33.58266523,34.01613834,0.95923527,04-12-2020 12:00
91,67.25553596,110.4971788,36.11478013,31.64843737,1.192595254,04-12-2020 13:00
92,69.61675961,116.8492955,36.52657903,30.8644867,0.988754918,04-12-2020 14:00
93,53.40587239,87.71142354,35.7757503,29.00664613,0.964472246,04-12-2020 15:00
94,76.60968514,128.0533818,34.21837642,35.1543149,1.123884754,04-12-2020 16:00
95,83.71543114,140.1835914,32.12858829,37.2665003,1.21027618,04-12-2020 17:00
96,103.5873997,172.4311921,30.27357909,43.09596229,2.432015109,04-12-2020 18:00
97,218.7317222,373.4899284,28.30226909,51.76579676,3.311062319,04-12-2020 19:00
98,155.1455171,259.262082,26.66782097,55.84885117,2.759920403,04-12-2020 20:00
99,127.6700695,209.6277148,25.14878582,60.4488991,2.387785492,04-12-2020 21:00
100,112.1366638,182.1542811,24.11654132,62.50023492,2.360551,04-12-2020 22:00
101,142.9041953,239.5078271,24.01657602,65.15224236,2.562680739,04-12-2020 23:00
102,96.45888381,156.66035,22.99542008,67.56021803,1.774938164,05-12-2020 00:00
103,77.17130753,124.5048783,22.21282252,69.64855334,1.436059361,05-12-2020 01:00
104,98.63415002,156.1861434,22.05812428,70.8592955,1.609062446,05-12-2020 02:00
105,134.0603342,210.7747645,22.05297016,72.66111712,1.343343459,05-12-2020 03:00
106,117.0591038,181.5661509,21.36028104,73.60130902,1.062733361,05-12-2020 04:00
107,126.0494306,198.197729,21.36024469,75.29533986,1.200005413,05-12-2020 05:00
108,107.3204745,171.2139874,20.99536708,77.06023006,1.055935262,05-12-2020 06:00
109,78.70406169,123.6468166,20.85849976,77.26996173,0.783108703,05-12-2020 07:00
110,63.17829897,99.67884702,23.01940864,70.78986279,0.614684156,05-12-2020 08:00
111,65.62105083,107.4077246,27.01910025,55.52810852,0.690796041,05-12-2020 09:00
112,93.5965132,151.999395,30.70507044,42.74743035,1.035066139,05-12-2020 10:00
113,57.06914409,92.98044414,33.18753935,32.38166441,0.918294786,05-12-2020 11:00
114,43.33833073,71.38268144,34.11219476,29.43978482,0.950846185,05-12-2020 12:00
115,41.90567817,69.7663292,35.34232988,26.36700653,1.11293859,05-12-2020 13:00
116,27.80938708,45.43490173,36.34563566,22.2830167,1.144463279,05-12-2020 14:00
117,25.6001285,43.08970739,36.18168234,20.96231674,1.34276309,05-12-2020 15:00
118,27.46257919,46.13278113,35.56568613,24.35207257,1.382736434,05-12-2020 16:00
119,119.4423655,195.6152279,33.22507731,47.25512778,2.085888081,05-12-2020 17:00
120,122.9676005,198.8091321,30.32875793,55.81765979,2.171724372,05-12-2020 18:00
121,158.939112,262.2435001,28.15600847,60.83829968,2.733723303,05-12-2020 19:00
122,189.9026645,337.2200965,26.62234019,67.66749586,3.302365967,05-12-2020 20:00
123,114.6724559,198.2603108,25.90731345,72.0994615,1.737608585,05-12-2020 21:00
124,77.99231121,139.0714103,25.51968221,70.52663099,1.552209446,05-12-2020 22:00
125,74.97121711,128.7707682,24.6199874,71.96436914,1.842654137,05-12-2020 23:00
126,63.14992362,110.6984546,23.91750228,71.89729843,1.047142244,06-12-2020 00:00
127,68.75301288,117.3372527,23.31569816,73.37690474,1.281965983,06-12-2020 01:00
128,67.3561992,115.389645,22.92916167,74.06420911,1.176883664,06-12-2020 02:00
129,52.64205106,92.43746741,22.92415922,69.46892138,0.740328846,06-12-2020 03:00
130,50.25293019,84.53933467,22.59601929,69.53468439,0.595798479,06-12-2020 04:00
131,59.06335639,93.46476997,22.60878001,70.46141499,0.679701434,06-12-2020 05:00
132,58.70164972,101.0031486,22.6423698,71.47826466,1.216989,06-12-2020 06:00
133,63.43854605,110.5357602,23.08303145,69.41460589,1.786644869,06-12-2020 07:00
134,45.20398307,78.80322133,24.73342021,60.50431118,0.751152974,06-12-2020 08:00
135,36.67080605,79.8136515,27.65309542,48.0607381,0.957032622,06-12-2020 09:00
136,32.49382739,73.83140452,29.65126782,39.42350851,1.009070797,06-12-2020 10:00
137,32.13210934,74.04912405,31.31656884,36.86656746,1.061858221,06-12-2020 11:00
138,19.23963032,55.16681795,32.33237216,31.30312326,0.809068301,06-12-2020 12:00
139,20.28443929,53.68463977,33.0141087,30.40383139,0.918339967,06-12-2020 13:00
140,19.07918168,54.40670411,33.25513933,30.13315886,1.002505837,06-12-2020 14:00
