,pm25,pm10,temp,rh,co,Date
65,49.48729149,133.7560094,40.79574368,33.54949982,0.294537427,13-11-2020 12:00
66,37.87998622,108.546323,42.12729339,31.48397242,0.332517992,13-11-2020 13:00
67,29.02843116,86.49413654,41.65652213,30.89157962,0.356023773,13-11-2020 14:00
68,41.2872022,124.6762559,41.33394814,34.60952505,0.396512024,13-11-2020 15:00
69,49.05937629,137.1133427,37.12604398,42.63566735,0.376910169,13-11-2020 16:00
70,56.8410895,158.7191447,33.35330084,51.61403882,0.357671556,13-11-2020 17:00
71,64.09413513,164.0950103,31.13311468,57.95709411,0.349921598,13-11-2020 18:00
72,76.74099599,203.7572118,30.327803,58.74586139,0.35957025,13-11-2020 19:00
73,99.76699117,253.5393934,29.9988425,58.74078378,0.365738368,13-11-2020 20:00
74,61.02384978,157.0656384,29.630671,53.66450615,0.336474,13-11-2020 21:00
75,56.38801885,151.9915087,29.28218795,53.49542713,0.356987246,13-11-2020 22:00
76,60.20601086,168.1356642,28.61740452,56.01771331,0.378550333,13-11-2020 23:00
77,77.4630941,219.7821891,28.20959515,59.99557411,0.394745469,14-11-2020 00:00
78,76.54896192,201.9449014,27.571453,62.78115441,0.39759822,14-11-2020 01:00
79,63.23481018,156.1756461,27.571453,63.24700934,0.37961792,14-11-2020 02:00
80,47.63720188,113.1897589,27.571453,60.06623929,0.351653271,14-11-2020 03:00
81,35.05762401,78.39644029,27.571453,58.67603329,0.305671667,14-11-2020 04:00
82,44.99971103,110.7720124,27.571453,60.47058913,0.335613693,14-11-2020 05:00
83,80.3966351,210.5482683,27.04592272,64.56190838,0.366686651,14-11-2020 06:00
84,81.86076745,196.2370326,27.55076835,63.34713937,0.342029897,14-11-2020 07:00
85,48.86932672,123.0258743,31.67485755,52.85441091,0.34216511,14-11-2020 08:00
86,56.50125374,136.4680686,34.1626944,47.49630111,0.325272,14-11-2020 09:00
87,45.06520368,120.5318071,36.98808808,41.90985574,0.292056742,14-11-2020 10:00
88,19.94587456,69.69066253,38.07056331,38.34125986,0.243932724,14-11-2020 11:00
89,18.83482019,55.14013147,39.76156519,35.76567147,0.22772307,14-11-2020 12:00
90,20.51518302,65.69135453,41.92772522,32.19329823,0.290900584,14-11-2020 13:00
91,27.81723399,81.37912076,42.41549883,33.54654264,0.357436341,14-11-2020 14:00
92,20.03285294,57.58838049,41.03245535,35.34106652,0.370586883,14-11-2020 15:00
93,17.28525964,58.86220477,38.23211427,39.86138037,0.368183413,14-11-2020 16:00
94,20.98910317,58.08940173,33.68256182,50.90507064,0.321840063,14-11-2020 17:00
95,25.50649958,69.92580415,31.36551965,58.72489969,0.302207362,14-11-2020 18:00
96,39.01670386,92.41795013,30.65485575,61.05052998,0.315515341,14-11-2020 19:00
97,65.08638683,143.7810778,30.327803,62.99369606,0.331999528,14-11-2020 20:00
98,83.95997702,172.3361451,29.89490652,65.56384377,0.348946306,14-11-2020 21:00
99,67.21885339,141.0509128,29.630671,64.91346138,0.356793769,14-11-2020 22:00
100,57.29893304,122.3865923,29.630671,64.20367438,0.342748712,14-11-2020 23:00
101,53.61758487,120.8246086,29.04390458,65.22507391,0.363123306,15-11-2020 00:00
102,52.78344043,109.7919411,28.60650917,67.0194819,0.347067008,15-11-2020 01:00
103,46.3291633,90.75999262,28.257858,68.9378646,0.371072155,15-11-2020 02:00
104,41.79535365,86.77755348,27.94485732,69.92388907,0.357779784,15-11-2020 03:00
105,43.61984204,90.28607759,27.571453,71.60479278,0.371304454,15-11-2020 04:00
106,58.01122389,115.2022808,27.571453,73.20175791,0.376274516,15-11-2020 05:00
107,56.09493169,117.1046197,27.571453,74.08276138,0.372593808,15-11-2020 06:00
108,40.95211985,93.30627451,28.16057289,70.04583986,0.359107008,15-11-2020 07:00
109,63.56887131,142.3190479,31.14316534,60.34430655,0.347163571,15-11-2020 08:00
110,56.97277868,140.4806187,35.59947456,48.93158244,0.357341359,15-11-2020 09:00
111,41.15764744,102.9239776,39.03343936,40.47386317,0.340391983,15-11-2020 10:00
112,48.32939975,129.4865685,40.328346,36.8306323,0.29568,15-11-2020 11:00
113,40.63353676,101.2800924,42.18087639,33.5034045,0.307305732,15-11-2020 12:00
114,41.40817943,109.6813265,43.6336621,33.87070009,0.378801675,15-11-2020 13:00
115,37.86224698,94.4554436,43.09573027,34.59102769,0.374161677,15-11-2020 14:00
