Date,PM25,pm25cnc,pm10cnc,temp,rh,hour,hour_sin,hour_cos,rh_11,(PM25)t-25,(PM10)t-25,(PM25)t-24,(PM10)t-24,(PM25)t-23,(PM10)t-23,(PM25)t-3,(PM10)t-3,(PM25)t-2,(PM10)t-2,(PM25)t-1,(PM10)t-1,p1p2,p1r,p1t,p2r,p2t,p1rt,p2rt,p1p2rt
2020-11-02 01:00:00,67.43,69.82258065,80.06451613,26.88709677,60.67741935,2,0.49999999999999994,0.8660254037844387,61.694176106758114,67.63492063,78.85714286,87.26984127,99.47619048,111.67741940000002,127.4032258,54.5,69.32258065,52.6984127,67.61904762,63.93650794,76.14285714,5590.311134690151,4236.654006199246,1877.3264826676796,4858.108220274849,2152.702393030536,113911.32624568732,130620.42583766235,9120255.217587525
2020-11-02 02:00:00,69.0,67.0,77.55555556,26.06349206,64.36507937,3,0.7071067811865476,0.7071067811865476,65.38086093312504,87.26984127,99.47619048,111.67741940000002,127.4032258,101.2857143,116.0952381,52.6984127,67.61904762,63.93650794,76.14285714,69.82258065,80.06451613,5196.22222252,4312.46031779,1746.25396802,4991.869489203846,2021.368606546949,112397.77525178474,130105.55079642069,8717071.903360186
2020-11-02 03:00:00,66.39,69.92063492,79.80952381,26.0,66.69841269999999,4,0.8660254037844386,0.5000000000000001,67.71363376789041,111.67741940000002,127.4032258,101.2857143,116.0952381,72.67741935,84.62903226,63.93650794,76.14285714,69.82258065,80.06451613,67.0,77.55555556,5580.332577458057,4663.595364140191,1817.93650792,5323.1685564698555,2075.04761906,121253.47946764497,138402.38246821624,9677182.456618357
2020-11-02 04:00:00,60.78,71.4516129,82.25806452,26.0,65.75806452,5,0.9659258262890683,0.25881904510252074,66.77350661215351,101.2857143,116.0952381,72.67741935,84.62903226,85.55555556,98.17460317,69.82258065,80.06451613,67.0,77.55555556,69.92063492,79.80952381,5877.471383986264,4698.519771136264,1857.7419354,5409.131113996484,2138.7096775200002,122161.51404954288,140637.4089639086,10048769.704548184
2020-11-02 05:00:00,69.56,96.31746032,109.1269841,26.0,65.74603175,6,1.0,6.123233995736766e-17,66.76147671199953,72.67741935,84.62903226,85.55555556,98.17460317,101.968254,116.031746,67.0,77.55555556,69.92063492,79.80952381,71.4516129,82.25806452,10510.83396089302,6332.490804278085,2504.25396832,7174.666161420345,2837.3015866,164644.76091123023,186541.32019692898,17967186.20610812
2020-11-02 06:00:00,84.95,96.38709677,108.7580645,26.0,67.58064516,7,0.9659258262890683,-0.25881904510252063,68.59566453984526,85.55555556,98.17460317,101.968254,116.031746,81.32258065,93.33870968,69.92063492,79.80952381,71.4516129,82.25806452,96.31746032,109.1269841,10482.874087479402,6513.902184815953,2506.06451602,7349.940165262893,2827.7096770000003,169361.45680521478,191098.44429683522,18419424.243035514
2020-11-02 07:00:00,89.61,105.6349206,118.9206349,26.38095238,66.19047619,8,0.8660254037844387,-0.4999999999999998,67.20581585398841,101.968254,116.031746,81.32258065,93.33870968,80.12698413,90.53968254,71.4516129,82.25806452,96.31746032,109.1269841,96.38709677,108.7580645,12562.171825363088,6992.025696806841,2786.749810013681,7871.413452848133,3137.239606296266,184456.29694719758,207655.38346287797,21935659.944263663
2020-11-02 08:00:00,95.23,130.7741935,148.1290323,28.33870968,61.32258065,9,0.7071067811865476,-0.7071067811865475,62.33915819010562,81.32258065,93.33870968,80.12698413,90.53968254,91.58730159,103.2698413,96.31746032,109.1269841,96.38709677,108.7580645,105.6349206,118.9206349,19371.45473296795,8019.411027842455,3705.971903232643,9083.654529823205,4197.785641529043,227259.76092261774,257419.04855407673,33663768.46619672
2020-11-02 09:00:00,114.32,122.9193548,138.1290323,31.38709677,52.11290323,10,0.49999999999999994,-0.8660254037844387,53.13246776139631,80.12698413,90.53968254,91.58730159,103.2698413,67.62903226,79.11290323,96.38709677,108.7580645,105.6349206,118.9206349,130.7741935,148.1290323,16978.73152946436,6405.684441786436,3858.0816840135635,7198.304893503445,4335.469303546556,201055.8374524343,225933.89227235716,27771648.265570845
2020-11-02 10:00:00,107.44,99.68253968,112.7301587,36.46031746,36.15873016,11,0.258819045102521,-0.9659258262890682,37.18717259792222,91.58730159,103.2698413,67.62903226,79.11290323,72.42857143,83.11111111,105.6349206,118.9206349,130.7741935,148.1290323,122.9193548,138.1290323,11237.228517745449,3604.3940539526125,3634.457041951847,4076.179389327276,4110.1773735181805,131417.35145804862,148618.79455878143,14814698.8857995
2020-11-02 11:00:00,93.79,66.98387097,77.62903226,41.19354839,22.56451613,12,1.2246467991473532e-16,-1.0,23.610888605689766,67.62903226,79.11290323,72.42857143,83.11111111,66.41269841,77.04761905,130.7741935,148.1290323,122.9193548,138.1290323,99.68253968,112.7301587,5199.893080429808,1511.4586369524038,2759.303330152211,1751.6615505870604,3197.815296871181,62262.34450078228,72157.1548470105,4833365.549834462
2020-11-02 12:00:00,78.05,70.15873016,80.15873016,42.9047619,20.46031746,13,-0.2588190451025208,-0.9659258262890683,21.5117040831656,72.42857143,83.11111111,66.41269841,77.04761905,47.75806452,60.91935484,122.9193548,138.1290323,99.68253968,112.7301587,66.98387097,77.62903226,5623.834719263695,1435.4698916640766,3010.143612721149,1640.0730662640765,3439.191231721149,61588.493916465995,70366.94440666313,4936855.4648108
